"year","hunt","species","hunted","killed","sex","age","dok","gmu","mtnherd","horn","base","broomed","browtinel","browtiner","pointsl","pointsr"
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/16","20B","","5419","","","4","4","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/13","20D","","0100","","","","","1","2"
"2021","GM000","Moose","Y","Y","Male","","09/22","20A","","5300","","","4","3","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/22","20C","","2806","","","1","2","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/12","20D","","0100","","","","","2","2"
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/03","20A","","5800","","","4","2","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/12","20B","","3244","","","2","1","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/03","20D","","3700","","","2","2","",""
"2021","GM000","Moose","Y","Y","Male","","09/06","20D","","3056","","","2","2","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/15","20A","","4150","","","3","3","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/01","20D","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/04","20B","","4206","","","2","2","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/13","20B","","0100","","","","","2","2"
"2021","GM000","Moose","Y","N","Unk","","","13A","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13E","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/13","20A","","4300","","","3","3","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/13","20B","","3431","","","0","0","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25D","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","23Z","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/08","20B","","0100","","","","","2","2"
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/18","20C","","3419","","","3","2","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20Z","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","12Z","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/11","20D","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/17","20A","","6500","","","4","3","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","12Z","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/09","12Z","","5100","","","3","3","",""
"2021","GM000","Moose","Y","Y","Male","","09/10","12Z","","5300","","","4","3","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/10","25A","","6400","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25D","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/13","20D","","0100","","","","","1","1"
"2021","GM000","Moose","Y","Y","Male","","09/11","20D","","4200","","","3","2","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/21","20A","","4019","","","3","2","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/14","25A","","4750","","","3","2","",""
"2021","GM000","Moose","Y","N","Unk","","","01A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/18","20C","","4300","","","7","6","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","21C","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/13","25D","","3050","","","4","6","",""
"2021","GM000","Moose","Y","N","Unk","","","21C","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/01","20D","","4500","","","3","2","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/15","20B","","2400","","","3","2","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20F","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/07","20D","","5050","","","2","1","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/08","20B","","3500","","","1","1","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Unk","","09/18","20A","","5800","","","2","3","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20D","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","07Z","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/09","25C","","6138","","","4","4","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/07","20D","","4200","","","2","2","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/11","20B","","5250","","","4","3","",""
"2021","GM000","Moose","Y","Y","Male","","09/05","20B","","2600","","","0","0","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","Y","Male","","09/12","25B","","4000","","","4","4","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","N","Unk","","","27Z","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","13B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20B","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","12Z","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20C","","","","","","","",""
"2021","GM000","Moose","","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","25C","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","Y","N","Unk","","","20A","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
"2021","GM000","Moose","N","","Unk","","","","","","","","","","",""
